Site,Method,ResponseId,duration,date,language,metadata_Browser,metadata_Version,metadata_Operating_System,metadata_Resolution,NPS,NPS_GROUP,npswhy,Finished,visit_date,motivations_normalroutine,motivations_supportsite,motivations_relax,motivations_spendtime,motivations_show,motivations_showplus2,motivations_fun_group,motivations_education_group,motivations_education_self,motivations_fun_self,motivations_other,motivations_area,motivations_other_text,exprogshow_explo,exprogshow_explo_4_TEXT,OER,oerwhy,why_oerbad_explo_1,why_oerbad_explo_2,why_oerbad_explo_3,why_oerbad_explo_4,why_oerbad_explo_5,why_oerbad_explo_6,why_oerbad_explo_7,why_oerbad_explo_8,why_oerbad_explo_9,why_oerbad_explo_10,why_oerbad_explo_11,why_oerbad_explo_11_TEXT,previsit_health,postvisit_health,explain_health_good,explain_health_bad,how_handson,explo_healthpractice_1,explo_healthpractice_2,explo_healthpractice_3,explo_healthpractice_4,explo_healthpractice_5,explo_healthpractice_6,explo_healthpractice_7,explo_healthpractice_8,entrytime,ed_quality,ent_quality,valuecost,acton_belonging,exgoodorder,staff_helpful,cafe_exp,giftshop_exp,web_helpful,museum_clean,wayfinding,staff_friendly,restrooms,ratings_ctsc_subway,ratings_ctsc_concessions,timing_explo_First_Click,timing_explo_Last_Click,timing_explo_Page_Submit,timing_explo_Click_Count,seedo_explo_1,seedo_explo_4,seedo_explo_10,seedo_explo_11,seedo_explo_12,seedo_explo_13,seedo_explo_5,seedo_explo_6,seedo_explo_7,seedo_explo_8,seedo_explo_9,seedo_explo_8_TEXT,why_sf_explo_1,why_sf_explo_2,why_sf_explo_3,why_sf_explo_4,why_sf_explo_5,why_sf_explo_6,why_sf_explo_7,why_sf_explo_7_TEXT,howhear_explo_1,howhear_explo_4,howhear_explo_5,howhear_explo_6,howhear_explo_7,howhear_explo_8,howhear_explo_9,howhear_explo_10,howhear_explo_11,howhear_explo_12,howhear_explo_3,howhear_explo_3_TEXT,adremember_explo,adaffect_explo,howarrive_explo,howarrive_explo_5_TEXT,groupmembers_explo_1,groupmembers_explo_4,groupmembers_explo_5,groupmembers_explo_6,groupmembers_explo_7,groupmembers_explo_8,groupmembers_explo_9,groupmembers_explo_3,groupmembers_explo_3_TEXT,language_explo_1,language_explo_4,language_explo_5,language_explo_6,language_explo_7,language_explo_8,language_explo_9,language_explo_10,language_explo_11,language_explo_12,language_explo_13,language_explo_14,language_explo_15,language_explo_16,language_explo_17,language_explo_18,language_explo_19,language_explo_20,language_explo_21,language_explo_22,language_explo_23,language_explo_24,language_explo_3,language_explo_3_TEXT,evermarried_explo,childrenotwith_explo,explo_emergadult,liveinus,zip,non_US,group,lastvisit_covid,lastvisit,howmanyvisits,Nadults,Nchild,race_amind_alask,race_asian,race_afram,race_hisp_lat,race_haw_pacis,race_white,race_other,race_notsay,race_other_text,lgbt,education,education_7_TEXT,income,income_pre,income_covid,disability,dis_mobility,dis_visual,dis_auditory,dis_learning,dis_cognitive,dis_other,dis_notsay,dis_other_text,age,adult1_gender,gender_3_TEXT,adult2_age,adult3_age,adult4_age,adult5_age,adult6_age,adult7_age,adult8_age,adult9_age,adult10_age,adult2_gender,adult3_gender,adult4_gender,adult5_gender,adult6_gender,adult7_gender,adult8_gender,adult9_gender,adult10_gender,adult10plus,child1_age,child2_age,child3_age,child4_age,child5_age,child6_age,child7_age,child8_age,child9_age,child10_age,child1_gender,child2_gender,child3_gender,child4_gender,child5_gender,child6_gender,child7_gender,child8_gender,child9_gender,child10_gender,child10plus,comments,member,AAM_Region,Museum_Type,Size,timezone,month,CY,QR,exittime,staytime0,staytime,day_of_week,weekend,quarter,FY,FYQ,adult1_age,state,race_norace,tot_boy,tot_girl,tot_childgen_other,tot_childgen_notsay,tot_male,tot_female,tot_other,tot_gennotsay,tot_0_3,tot_4_7,tot_8_12,tot_13_17,tot_childage_notsay,tot_childage_dontknow,tot_18_24,tot_25_34,tot_35_44,tot_45_54,tot_55_64,tot_65,tot_agenotsay,tot_agedontknow,zips_explo
the Exploratorium,Staffed,R_29mDAT3qTkT9CTz,746.282,7/15/21,EN,Safari iPad,14.1.1,iPad,768x1024,10,Promoter, ,TRUE, , , , ,Yes, , ,Yes, , , , , , , , ,Outstanding, , , , , , , , , , , , , ,Not at all concerned, , , ,Comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", ,Limiting the number of guests by making reservations for a specific date and time to visit, , , ,10:30 AM,10,10,10, ,10,10,4, , , , , , , , ,10.201,21.783,24.854,8,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, , , , ,Saw a live demonstration / program / film / lecture, ,Ate in one of the restaurants, , , , , ,I live in San Francisco, , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,Yes,No,Driving, , ,Family (with children), , , , , , , ,English, , , , , , , , ,Japanese, , , , , , , , , , , , , , , , , ,Yes,94403, ,My group included locals only, ,1-2 years ago,1,1,1, ,Asian or Asian American, , , , , , , ,No,Graduate degree, , ,Prefer not to say, ,No, , , , , , , , ,46,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,tablet,15:02:00,16320,4-5 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,45-54,California,race identified,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,San Mateo
the Exploratorium,Staffed,R_RgdNQyaTMhzFBHH, ,7/15/21,EN,Safari iPad,14.0.1,iPad,768x1024,9,Promoter,Interactive and educational,TRUE, , , , , , , ,Yes, ,Yes, , , , , , ,Excellent, , , , , , , , , , , , , ,Moderately concerned,Fully addressed my concerns,Plenty of hand sanitizer dispensers. Mouth coverings, ,Comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use, , ,Limiting the number of guests by making reservations for a specific date and time to visit, , , ,10:30 AM,10,10,10, ,9,10, ,10, , , , , , , ,3.595,11.992,12.647,4,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, , , , , , , , , , , ,To visit the Exploratorium, , , , , , ,I have known about the Exploratorium for a long time,I heard about it from friends/family, , , , , , , , , , ,Not sure,No,Driving, ,Friend(s), , , , , ,Family (without children), , ,English, , , , , , , , , , , , , , , ,Spanish, , , , , , , ,Yes,No, ,Yes,94568, ,My group included locals and out-of-towners, ,Never,1,3,0, , , ,Hispanic or Latino/a/x, , , , , ,No,Graduate degree, , ,"$100,000 - $149,999", ,Yes,Mobility, , , , , , , ,29,Woman, ,18-24,18-24, , , , , , , ,Woman,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,tablet,15:05:05,16505,4-5 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,25-34,California,race identified,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Alamdea
the Exploratorium,Staffed,R_1IYjhdqzxn4B5oB,1109.438,7/15/21,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter,"Kid, adult friendly",TRUE, , , , ,Yes, , , , , , , , , , , ,Outstanding, , , , , , , , , , , , , ,Not at all concerned, , , ,Comfortable, ,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", , , , , ,12:15 PM,10,10,10, ,10,10, , , , , , , , , ,2.613,18.178,18.845,6,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery,Visited the temporary exhibition - Stories of Change, , , ,Saw a live demonstration / program / film / lecture, , , , , , ,To visit the Exploratorium, , , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,Yes,No,Driving, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , ,Portuguese, , , , , , , , , ,Yes,Yes, ,Yes,94565, ,My group included out-of-towners only, ,More than 10 years ago,1,2,1, , , ,Hispanic or Latino/a/x, ,White, , , ,No,Some graduate work, , ,"$100,000 - $149,999", ,Yes, , , , , , ,Prefer not to say, ,40,Woman, ,35-44, , , , , , , , ,Man, , , , , , , , , ,7-Apr, , , , , , , , , ,Girl, , , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,tablet,15:26:57,11517,3-4 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,35-44,California,race identified,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,Contra Costa
the Exploratorium,Staffed,R_1i9XGcURgHRIdpi,488.134,7/15/21,EN,Safari iPad,14.1.1,iPad,768x1024,10,Promoter,"Satisfied, so interesting for kids and adults",TRUE, , , , ,Yes, , , ,Yes, , , , , , , ,Excellent, , , , , , , , , , , , , ,Extremely concerned,Mostly addressed my concerns,I don’t think that masks still are too needed. We all vaccinated, ,Comfortable, , , , ,Limiting the number of guests by making reservations for a specific date and time to visit, , , ,10:30 AM,10,10,10, ,9,10,1,10, , , , , , , ,6.55,18.93,22.025,7,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, , , , ,Saw a live demonstration / program / film / lecture, ,Ate in one of the restaurants, , , , ,To visit the Exploratorium, , , , , , , ,I heard about it from friends/family, , , , , , , , , , ,Yes,Yes,Driving, ,Friend(s),Family (with children), , , , , , , , , , , , , , , , , , , , , , ,Russian, , , , , , , , ,Yes,Yes, ,Yes,95670, ,My group included out-of-towners only, ,Never,1,2,3, , , , , ,White, , , ,No,Graduate degree, , ,"$50,000 - $74,999", ,No, , , , , , , , ,39,Woman, ,35-44, , , , , , , , ,Woman, , , , , , , , , ,7-Apr,12-Aug,12-Aug, , , , , , , ,Girl,Boy,Boy, , , , , , , , ,I want normal restaurants. Not outdoor. No masks,2,West,Science,Large,Pacific,July,2021,tablet,15:54:39,19479,5-6 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,35-44,California,race identified,2,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,outside (Bay Area)
the Exploratorium,Staffed,R_RlZSplvkbzOyvv3,309.975,7/15/21,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter,I love coming here with my son.,TRUE, , , , , , , , ,Yes, , , , , , , ,Outstanding, , , , , , , , , , , , , ,A little concerned,Fully addressed my concerns, , ,Comfortable, ,Having hand sanitizer available for guests to use, , , , , , ,1:00 PM,10,10,10, ,10,10,10,10, , , , , , , ,6.502,21.579,22.501,8,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery,Visited the temporary exhibition - Stories of Change, , , ,Saw a live demonstration / program / film / lecture,Went to one or both of the museum stores, , , , , ,To visit the Exploratorium, , , , , , , , , , , , , , ,Exploratorium website, , , ,Yes,Yes,Driving, , ,Family (with children), , , , , , , , , , , , , , , , , , , , , , , ,Spanish, , , , , , , ,Yes,Yes, ,Yes,94947, ,My group included locals only, ,1-2 years ago,1,1,1, , , ,Hispanic or Latino/a/x, , , , , ,No,Some college, , ,"$50,000 - $74,999", ,No, , , , , , , , ,44,Woman, , , , , , , , , , , , , , , , , , , , ,12-Aug, , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,tablet,16:06:28,11188,3-4 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,35-44,California,race identified,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Marin
the Exploratorium,Staffed,R_ABwVGdGKljZ5tip,371.354,7/15/21,EN,Safari iPad,14.1.1,iPad,768x1024,9,Promoter, ,TRUE, , , , , , , ,Yes,Yes, , , , , , , ,Good, , , , , , ,There were not enough scientific explanations offered,There were not enough staff members to give demos or help with exhibits, , , , , ,Moderately concerned,Addressed my concerns a bit, , ,Comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", , ,Limiting guests to 50% of normal capacity, , ,3:00 PM,7,7,9, ,7,7, , , , , , , , , ,2.649,12.048,13.168,6, ,Visited the outdoor exhibit gallery,Visited the temporary exhibition - Stories of Change, , , , , , , , , , ,To visit the Exploratorium, , , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,No, ,Driving, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,No, ,Yes,94608, ,My group included locals only, ,More than 10 years ago,1,1,2, , ,Black or African American, , , , , , ,Yes,Graduate degree, , ,"$25,000 - $49,999", ,Yes,Mobility, , , , , , , ,46,Woman, , , , , , , , , , , , , , , , , , , , ,7-Apr,7-Apr, , , , , , , , ,Boy,Girl, , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,tablet,16:15:44,4544,1-2 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,45-54,California,race identified,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,Alamdea
the Exploratorium,Staffed,R_10Hn1IfIHyhd7EC,325.774,7/15/21,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter, ,TRUE, , , , , , , ,Yes,Yes, , , , , , , ,Excellent,We enjoy, , , , , , , , , , , , ,Moderately concerned,Addressed my concerns a bit, , ,Somewhat uncomfortable, , , , ,Limiting the number of guests by making reservations for a specific date and time to visit, , , ,3:45 PM,8,8,8, , ,6,5,5, , , , , , , ,10.037,24.24,24.905,5,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, , , , , , , , , , ,Visiting friends or family, , , , , , , , ,I heard about it from friends/family, , , , , ,I saw an advertisement, ,Social media, , ,No, ,Public transit, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , , , , ,Tagalog, , , , , , ,Yes,Yes, ,Yes,94566, ,My group included locals only, ,Never,1,2,2, ,Asian or Asian American, , , , , , , ,No,Graduate degree, , ,Don't know, ,No, , , , , , , , ,49,Woman, ,45-54, , , , , , , , , , , , , , , , , , ,7-Apr,13-17, , , , , , , , ,Boy,Girl, , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,tablet,16:24:35,2375,30-60 min,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,45-54,California,race identified,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,Alamdea
the Exploratorium,Staffed,R_1r1exn5XJ6EgCIA,131.683,7/15/21,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter, ,TRUE, , , , , , , , , , ,Yes, , , , , ,Outstanding, , , , , , , , , , , , , ,Not at all concerned, , , ,Comfortable, , , , , , , ,None of the above,3:00 PM, , , , , , , , , , , , , , , ,0.362,0.362,2.45,1, , , , , , , , , , , , , , , ,I work in San Francisco, , , , , , , , , ,It was listed on my CityPass, , , , , , ,Not sure,Yes,Walking or biking, , , , , , , ,Family (without children), , ,English,Arabic,Armenian,Cantonese,French,German,Hindi,Hmong, , , , , , , , , , , , , , , , ,Yes,Yes, ,No,999, ,My group included locals only, ,Never,1,2, ,American Indian or Alaskan Native,Asian or Asian American,Black or African American,Hispanic or Latino/a/x,Native Hawaiian or Pacific Islander,White, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,tablet,16:29:47,5387,1-2 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,Not reported,999,race identified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,outside (Bay Area)
the Exploratorium,Staffed,R_2qmav3vh4cCvTrP,128.445,7/15/21,EN,Safari iPad,14.1.1,iPad,768x1024,5,Detractor, ,TRUE, , , , , , , ,Yes, , , , , , , , ,Good, , , , , , , , , , ,It was not worth the admission price, , ,Moderately concerned,Mostly addressed my concerns, , ,Comfortable, , , , , , , ,None of the above,12:15 PM,6,6,6, ,9,9,9,9, , , , , , , ,1.137,3.726,4.521,3, , , , , , ,Saw a live demonstration / program / film / lecture, , , , , , , ,I live in San Francisco, , , , , , , , , , , , , , ,Social media, , ,No, ,"Ride service (Taxy, Lyft, Uber, etc.)", , , , , ,Travel group/Organized tour group, , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Prefer not to say,Yes, ,Yes, , ,My group included locals and out-of-towners, ,2-5 years ago,1,2,2, , ,Black or African American, , , , , , ,No,High school degree, , ,"$25,000 - $49,999", ,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,tablet,16:31:29,15389,4-5 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,Not reported, ,race identified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, 
the Exploratorium,Staffed,R_2VR6BkUl8s47UEe,182.752,7/15/21,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter, ,TRUE, , , , , , , ,Yes, , ,Yes, , , , , ,Excellent, , , , , , , , , , , , , ,A little concerned,Fully addressed my concerns, , ,Somewhat comfortable, ,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", ,Limiting the number of guests by making reservations for a specific date and time to visit, , , ,2:30 PM,10,10,10, ,10,10,10,10, , , , , , , ,2.889,5.593,6.255,3,Visited the indoor exhibit galleries, , , , , , , , , , , , , , , , ,Vacation trip, , , ,I heard about it from friends/family, , , , , , , , , , ,No, ,Walking or biking, ,Friend(s), , , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Yes,No, ,Yes, , ,My group included out-of-towners only, ,Never,1,3,0, , , , , ,White, , , ,No,Graduate degree, , ,"$75,000 - $99,999", ,No, , , , , , , , ,43,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,tablet,16:35:18,9318,2-3 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,35-44, ,race identified,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, 
the Exploratorium,Staffed,R_2s5vriI1fiWUXKX,124.545,7/15/21,EN,Safari iPad,14.1.1,iPad,768x1024,10,Promoter, ,TRUE, , , , , , , , ,Yes, , , , , , , ,Excellent, , , , , , , , , , , , , ,A little concerned,Addressed my concerns a bit, , ,Uncomfortable,Requiring a mask or face covering for all guests and staff indoors, , , , , , , ,9:30 AM, , , , , , , , , , , , , , , ,1.546,3.115,3.722,6,Visited the indoor exhibit galleries, , , , , , , , , , , , , , , , ,Vacation trip, , , , ,I read about it in a travel guide, , , , , , , , , ,No, ,Public transit, ,Friend(s), , , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,Yes, ,No,999, ,My group included locals and out-of-towners, ,2-5 years ago,1,2,2, , , ,Hispanic or Latino/a/x, , , , , ,No,Some college, , ,"Under $25,000", ,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,tablet,16:49:32,26372,7-8 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,Not reported,999,race identified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,outside (Bay Area)
the Exploratorium,Staffed,R_2OHgd1WpRoiZ81n,434.038,7/15/21,EN,Safari iPad,14.1.1,iPad,768x1024,10,Promoter, ,TRUE, , , , ,Yes, , , , , ,Yes, , , , , ,Outstanding, Exhibits are amazing, , , , , , , , , , , , ,Moderately concerned,Fully addressed my concerns, , ,Somewhat comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently",Having staff and volunteers enforce face covering guidelines, , , , ,11:30 AM,10,10,10, ,10,10, ,10, , , , , , , ,13.751,33.54,34.42,4,Visited the indoor exhibit galleries, , , , , , ,Went to one or both of the museum stores, , , , , ,To visit the Exploratorium, , , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,Yes,Yes,Driving, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Yes,Yes, ,Yes,95403, ,My group included locals and out-of-towners, ,1-2 years ago,1,4,1, , ,Black or African American,Hispanic or Latino/a/x, ,White, , , ,No,College degree, , ,"$100,000 - $149,999", ,No, , , , , , , , ,50,Woman, ,25-34,35-44,25-34, , , , , , ,Man,Woman,Woman, , , , , , , ,12-Aug, , , , , , , , , ,Boy, , , , , , , , , , , ,1,West,Science,Large,Pacific,July,2021,tablet,17:00:04,19804,5-6 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,45-54,California,race identified,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,Sonoma
the Exploratorium,Staffed,R_2czsxTgCFi4NJy7,728.935,7/15/21,EN,Safari iPad,14.1.1,iPad,768x1024,10,Promoter,Something for everyone,TRUE, , , , ,Yes, , , , , , , , , , , ,Outstanding, , , , , , , , , , , , , ,Not at all concerned, , , ,Comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use, , , , , , ,6:00 PM,10,10,10, ,10,10, , , , , , , , , ,7.237,20.212,21.135,5,Visited the indoor exhibit galleries, , , , , ,Saw a live demonstration / program / film / lecture, , , , , , ,To visit the Exploratorium, , , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,No, ,Driving, , , ,Significant other, , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Yes,Yes, ,Yes,95864, ,My group included out-of-towners only, ,More than 10 years ago,1,2,0, ,Asian or Asian American, , , ,White, , , ,No,College degree, , ,"$100,000 - $149,999", ,No, , , , , , , , ,69,Man, ,65+, , , , , , , , ,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,It was fun,2,West,Science,Large,Pacific,July,2021,tablet,20:03:26,7406,2-3 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,65+,California,race identified,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,outside (Bay Area)
the Exploratorium,Staffed,R_1JJgnX60orpO6lr,789.725,7/15/21,EN,Safari iPad,14.1.1,iPad,768x1024,8,Passive, ,TRUE, , , , ,Yes, , , , , ,Yes, , , , , ,Excellent, , , , , , , , , , , , , ,Not at all concerned, , , ,Comfortable,Requiring a mask or face covering for all guests and staff indoors, , , , , , , ,6:30 PM,7,8,8, ,6, , , , , , , , , , ,1.294,11.618,12.471,4,Visited the indoor exhibit galleries, , , , , , , , , , , , , ,I live in San Francisco, , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,No, ,Driving, , , ,Significant other, , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,No, ,Yes,94110, ,My group included locals only, ,2-5 years ago,1,2,0, , , , , ,White, , , ,Yes,College degree, , ,"$100,000 - $149,999", ,No, , , , , , , , ,24,Woman, ,18-24, , , , , , , , ,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,tablet,20:19:58,6598,1-2 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,18-24,California,race identified,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,San Francisco
the Exploratorium,Staffed,R_2TAlQ6gOJifxTJu,166.21,7/15/21,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter, ,TRUE, , , , , , , ,Yes, , , , , , , , ,Outstanding, , , , , , , , , , , , , ,Not at all concerned, , , ,Somewhat comfortable, ,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", ,Limiting the number of guests by making reservations for a specific date and time to visit,Limiting guests to 50% of normal capacity, , ,6:45 PM,10,10,10, ,10, , , , , , , , , , ,0.909,3.991,4.264,5,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, , , , , , , , , , , ,To visit the Exploratorium, , , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,No, ,Driving, , , ,Significant other, , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,No, ,Yes, , ,My group included locals only, ,2-5 years ago,1,2,0, , , , , ,White, , , ,No,College degree, , ,"$100,000 - $149,999", ,No, , , , , , , , ,29,Woman, ,25-34, , , , , , , , ,Man, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,tablet,20:45:51,7251,2-3 hrs,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,25-34, ,race identified,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0, 
the Exploratorium,QR,R_3sitH7orNzvxHMz,212.4,7/15/21,EN,Safari iPhone,14.1.1,iPhone,375x812,10,Promoter, ,TRUE, , , , , , , , , , ,Yes, , , , , ,Outstanding,It was a lot of fun, , , , , , , , , , , , ,Not at all concerned, , , ,Comfortable, ,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", , , , , , ,10,10,10, ,10, , ,10, , , , , , , ,1.676,4.406,5.023,4,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, , , , , , , , , , , , ,I live in San Francisco, , , , , , ,I heard about it from friends/family, , , , , , , , , , ,No, ,Public transit, , , ,Significant other, , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,No, ,Yes,94110, ,My group included locals only, ,5-10 years ago,1,2,0, , , , , ,White, , , ,No,College degree, , ,"More than $300,000", ,No, , , , , , , , ,24,Woman, ,25-34, , , , , , , , ,Man, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,QR,20:57:01, , ,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,18-24,California,race identified,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,San Francisco
the Exploratorium,QR,R_3gR8wDT7OzqQjI2,276.614,7/15/21,EN,Chrome,91.0.4472.120,Android 11,384x854,10,Promoter,"So many different things to see, really interesting and easy to understand.",TRUE, , , , ,Yes, , , , , ,Yes, , , , , ,Excellent, , , , , , , , , , , , , ,Not at all concerned, , , ,Somewhat uncomfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently",Having staff and volunteers enforce face covering guidelines,Limiting the number of guests by making reservations for a specific date and time to visit,Limiting guests to 50% of normal capacity,Limiting the number of guests in the gift shop, , ,10,10,10, ,10,10, , , , , , , , , ,3.806,8.602,8.973,2,Visited the indoor exhibit galleries, , , , , , , , , , , , , ,I live in San Francisco, , , , , , ,I heard about it from friends/family, , , , , , , , , , ,No, ,Driving, , , ,Significant other, , , , , , ,English, , , ,French, , , , , , , , , , , ,Spanish, , , , , , , ,Yes,Yes, ,Yes,94523, ,My group included locals only, ,Never,1,1,0, , , ,Hispanic or Latino/a/x, , , , , ,No,Graduate degree, , ,"$100,000 - $149,999", ,No, , , , , , , , ,37,Man, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,July,2021,QR,21:02:13, , ,Thursday,M-F,3rd quarter,22,Jul-Sep 2021,35-44,California,race identified,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Contra Costa
